20240815-22:01:57 - ---------------------------------------------------------------------------
20240815-22:01:59 - 取得急診消耗帳,(2024/05/17 22:01:57-2024/08/15 22:01:57)共<12008>筆
20240815-22:32:18 - (804)   更新安全基準量 (05231)Procaterol Liquid 60ml 5mcg/ml         安全量 : 19 ,基準量 : 38
20240815-22:32:18 - (805)   更新安全基準量 (08412)TEGRETOL CR 200mg(Carbamazepine)       安全量 : 300 ,基準量 : 601
20240815-22:32:18 - (806)   更新安全基準量 (13464)Pentasa Supp 1g(Mesalazine)            安全量 : 23 ,基準量 : 47
20240815-22:32:18 - (807)   更新安全基準量 (08786)Su-Chin FC Tab 10mg (Olanzapine)       安全量 : 21 ,基準量 : 43
20240815-22:32:18 - (808)   更新安全基準量 (11421)50mg Epnone Tab (Eplerenone)           安全量 : 25 ,基準量 : 50
20240815-22:32:18 - (809)   更新安全基準量 (08366)U-Zepine Tab 30mg(Mirtazapine)         安全量 : 178 ,基準量 : 356
20240815-22:32:18 - (810)   更新安全基準量 (20632)GENDERMIN Oph Oint 3mg/gm 5gm          安全量 : 34 ,基準量 : 69
20240815-22:32:18 - (811)   更新安全基準量 (03805)Sulfacotrim Susp 60ml                  安全量 : 3 ,基準量 : 6
20240815-22:32:18 - (812)   更新安全基準量 (16175)Venina Tab                             安全量 : 94 ,基準量 : 189
20240815-22:32:18 - (813)   更新安全基準量 (50087)Livepro Tab 0.5mg(Entecavir)           安全量 : 20 ,基準量 : 40
20240815-22:32:18 - (814)   更新安全基準量 (30027)Aminol-S Inj 500ml                     安全量 : 7 ,基準量 : 15
20240815-22:32:18 - (815)   更新安全基準量 (08448)200mg Vimpat Tab(Lacosamide)           安全量 : 5 ,基準量 : 11
20240815-22:32:18 - (816)   更新安全基準量 (05330)Ergocafe Tab 1/100mg                   安全量 : 352 ,基準量 : 705
20240815-22:32:18 - (817)   更新安全基準量 (07248)Doxter Tab 2mg(Doxazosin)              安全量 : 919 ,基準量 : 1839
20240815-22:32:18 - (818)   更新安全基準量 (16313)5mg Glipizide Tab(Minidiab)            安全量 : 470 ,基準量 : 940
20240815-22:32:18 - (819)   更新安全基準量 (16399)Litacarbose Tab 100mg(Acarbose)        安全量 : 180 ,基準量 : 361
20240815-22:32:18 - (820)   更新安全基準量 (07048)Amcopine Tab 10mg(Amlodipine)          安全量 : 245 ,基準量 : 491
20240815-22:32:18 - (821)   更新安全基準量 (20422)5gm FuSIDic Acid CRM 2%"Sinphar"       安全量 : 24 ,基準量 : 49
20240815-22:32:18 - (822)   更新安全基準量 (20088)Systane Ultra Eye Drop 10ml            安全量 : 2 ,基準量 : 5
20240815-22:32:18 - (823)   更新安全基準量 (16178)Promone Cap 100mg(Progesterone)        安全量 : 103 ,基準量 : 207
20240815-22:32:18 - (824)   更新安全基準量 (16345)Glimaryl Tab 2mg(Glimepiride)          安全量 : 602 ,基準量 : 1205
20240815-22:32:18 - (825)   更新安全基準量 (03339)0.5gm Claforan Inj(Cefotaxime)         安全量 : 7 ,基準量 : 15
20240815-22:32:18 - (826)   更新安全基準量 (50009)Aclovir Cream 5% 5g "Sinphar"          安全量 : 24 ,基準量 : 48
20240815-22:32:18 - (826)   更新安全基準量 (08730)Talopram Oral Sol 1mg/ml,150ml         安全量 : 2 ,基準量 : 5
20240815-22:32:18 - (827)   更新安全基準量 (13332)KCB Tab 120mg(Dibismuth Trioxide       安全量 : 103 ,基準量 : 206
20240815-22:32:18 - (828)   更新安全基準量 (12096)Mephan Tab 30mg                        安全量 : 481 ,基準量 : 963
20240815-22:32:18 - (829)   更新安全基準量 (19047)CYANOcobalamine Inj 1mg/ml"S.Y."       安全量 : 39 ,基準量 : 79
20240815-22:32:18 - (830)   更新安全基準量 (05420)Baclofen Tab 5mg                       安全量 : 561 ,基準量 : 1123
20240815-22:32:18 - (830)   更新安全基準量 (18266)Adacel TM Vaccine 0.5ml                安全量 : 1 ,基準量 : 1
20240815-22:32:18 - (830)   更新安全基準量 (21351)H-Dapoxetine Tab 30mg 4's/Box          安全量 : 1 ,基準量 : 1
20240815-22:32:18 - (831)   更新安全基準量 (07278)Mirobect Tab 50mg(Atenolol)            安全量 : 279 ,基準量 : 559
20240815-22:32:18 - (832)   更新安全基準量 (06408)Noopol Inj 2g/10ml (Piracetam)         安全量 : 17 ,基準量 : 35
20240815-22:32:18 - (833)   更新安全基準量 (21269)Renvela Powder 0.8g/pkg                安全量 : 11 ,基準量 : 23
20240815-22:32:18 - (834)   更新安全基準量 (13115)Cimetine Inj 200mg/2ml(TaiYu)          安全量 : 68 ,基準量 : 137
20240815-22:32:19 - (835)   更新安全基準量 (50049)Tenof Tab 300mg(Tenofovir)             安全量 : 5 ,基準量 : 11
20240815-22:32:19 - (836)   更新安全基準量 (05288)25mcg MIXApin Tab (Procaterol)         安全量 : 449 ,基準量 : 899
20240815-22:32:19 - (837)   更新安全基準量 (07288)Aprotan F.C. Tab 150mg                 安全量 : 133 ,基準量 : 267
20240815-22:32:19 - (838)   更新安全基準量 (20356)Septon Sol 0.064%(Betamethasone)       安全量 : 5 ,基準量 : 10
20240815-22:32:19 - (839)   更新安全基準量 (11413)Indap S.R. Tab 1.5mg(Indapamide)       安全量 : 336 ,基準量 : 672
20240815-22:32:19 - (840)   更新安全基準量 (07520)Catapres tab 75ug(Clonidine HCl)       安全量 : 236 ,基準量 : 472
20240815-22:32:19 - (841)   更新安全基準量 (16373)Mix50 Humalog 300u/3ml KwikPen         安全量 : 2 ,基準量 : 4
20240815-22:32:19 - (842)   更新安全基準量 (13422)Cytotec Tab 200mcg(Misoprostol)        安全量 : 50 ,基準量 : 100
20240815-22:32:19 - (843)   更新安全基準量 (16377)10mg Jardiance Tab                     安全量 : 19 ,基準量 : 38
20240815-22:32:19 - (844)   更新安全基準量 (13480)Emazole Inj 40mg(Esomeprazole)         安全量 : 8 ,基準量 : 16
20240815-22:32:19 - (845)   更新安全基準量 (03973)Sutrol Gel-Vaginal 25gm                安全量 : 6 ,基準量 : 12
20240815-22:32:19 - (845)   更新安全基準量 (05030)Rivast Sol 2mg/ml 120ml                安全量 : 1 ,基準量 : 1
20240815-22:32:19 - (846)   更新安全基準量 (20308)JALINE Lotion(Benzyl Benzoate)         安全量 : 2 ,基準量 : 4
20240815-22:32:19 - (847)   更新安全基準量 (08768)40mg Mixre Cap(Atomoxetine)            安全量 : 11 ,基準量 : 23
20240815-22:32:19 - (848)   更新安全基準量 (05423)Stidine Tab 2mg(Tizanidine)            安全量 : 450 ,基準量 : 900
20240815-22:32:19 - (849)   更新安全基準量 (08556)Anxicam Inj 2mg/ml(Lorazepam)          安全量 : 25 ,基準量 : 50
20240815-22:32:19 - (850)   更新安全基準量 (09014)Rhin Tab                               安全量 : 650 ,基準量 : 1301
20240815-22:32:19 - (851)   更新安全基準量 (05437)Flexer Tab 15mg(Cyclobenzaprine)       安全量 : 63 ,基準量 : 127
20240815-22:32:19 - (852)   更新安全基準量 (02024)Mekin Tab 5mg(Mequitazine)             安全量 : 222 ,基準量 : 445
20240815-22:32:19 - (853)   更新安全基準量 (20613)Fluorone Oph Sol 0.02% 5ml             安全量 : 48 ,基準量 : 97
20240815-22:32:19 - (854)   更新安全基準量 (08783)Fute FC tab 0.5mg(Flupentixol)         安全量 : 198 ,基準量 : 396
20240815-22:32:19 - (855)   更新安全基準量 (20436)Efucon Gel 0.75% 15gm                  安全量 : 16 ,基準量 : 33
20240815-22:32:19 - (856)   更新安全基準量 (05433)Mocolax Tab 400mg(Phenprobamate)       安全量 : 176 ,基準量 : 353
20240815-22:32:19 - (857)   更新安全基準量 (08360)Sunpylon Tab 50mg (Sulpiride)          安全量 : 358 ,基準量 : 716
20240815-22:32:19 - (858)   更新安全基準量 (08374)Trynol Tab 25mg(Amitriptyline)         安全量 : 341 ,基準量 : 683
20240815-22:32:19 - (858)   更新安全基準量 (16213)Ovidrel Inj 250mcg                     安全量 : 1 ,基準量 : 1
20240815-22:32:19 - (859)   更新安全基準量 (20328)EXTRACOMB Cream 12gm                   安全量 : 18 ,基準量 : 37
20240815-22:32:19 - (860)   更新安全基準量 (19063)Alfacalcidol Cap 0.5mcg                安全量 : 42 ,基準量 : 84
20240815-22:32:19 - (861)   更新安全基準量 (05114)Oxybutynin Tab 5mg(Ditropan)           安全量 : 238 ,基準量 : 477
20240815-22:32:19 - (862)   更新安全基準量 (16016)Kidsolone Oral Sol 60mg/60ml           安全量 : 9 ,基準量 : 19
20240815-22:32:19 - (863)   更新安全基準量 (03429)Amolin Susp 3gm/60ml 50mg/ml           安全量 : 4 ,基準量 : 8
20240815-22:32:19 - (863)   更新安全基準量 (12058)Duasma HFA 200 Inhaler                 安全量 : 1 ,基準量 : 2
20240815-22:32:19 - (863)   更新安全基準量 (20651)Diquas Oph Sol 5ml(Diquafosol)         安全量 : 1 ,基準量 : 2
20240815-22:32:19 - (864)   更新安全基準量 (08616)Pexo Tab 0.25mg(Pramipexole)           安全量 : 60 ,基準量 : 121
20240815-22:32:19 - (865)   更新安全基準量 (10065)75gm Dextrose Powder                   安全量 : 10 ,基準量 : 20
20240815-22:32:19 - (866)   更新安全基準量 (08724)Buprotrin SR 150mg(Bupropion)          安全量 : 60 ,基準量 : 120
20240815-22:32:19 - (867)   更新安全基準量 (21232)Allopurinol Tab 100mg "Standard"       安全量 : 456 ,基準量 : 912
20240815-22:32:19 - (868)   更新安全基準量 (21234)Amanda FC Tab 100mg (Amantadine)       安全量 : 254 ,基準量 : 508
20240815-22:32:20 - (868)   更新安全基準量 (08311)Fluanxol Depot Inj 20mg/ml             安全量 : 1 ,基準量 : 2
20240815-22:32:20 - (869)   更新安全基準量 (13218)Infloran Cap                           安全量 : 16 ,基準量 : 33
20240815-22:32:20 - (870)   更新安全基準量 (02008)Meclizine HCl Tab 25mg                 安全量 : 813 ,基準量 : 1626
20240815-22:32:20 - (871)   更新安全基準量 (08759)10mg Lanapine OD Tab(Olanzapine)       安全量 : 11 ,基準量 : 23
20240815-22:32:20 - (872)   更新安全基準量 (03660)Vancomycin Inj 500mg "CYH"             安全量 : 5 ,基準量 : 11
20240815-22:32:20 - (873)   更新安全基準量 (07113)Delipic Tab 20mg(Lovastatin)           安全量 : 168 ,基準量 : 337
20240815-22:32:20 - (873)   更新安全基準量 (05146)Seebri Breezhaler Cap 30's             安全量 : 1 ,基準量 : 1
20240815-22:32:20 - (874)   更新安全基準量 (20424)Xylmol Oint 15gm"Sinphar"              安全量 : 10 ,基準量 : 21
20240815-22:32:20 - (875)   更新安全基準量 (20311)Pasca Gel 10gm                         安全量 : 12 ,基準量 : 24
20240815-22:32:20 - (876)   更新安全基準量 (16369)Diamin MR Tab 30mg (Gliclazide)        安全量 : 305 ,基準量 : 610
20240815-22:32:20 - (877)   更新安全基準量 (05228)Salbutamol Syrup 60ml 0.4mg/ml         安全量 : 14 ,基準量 : 28
20240815-22:32:20 - (878)   更新安全基準量 (12112)250mg Thoin S.R.M.C.                   安全量 : 228 ,基準量 : 456
20240815-22:32:20 - (879)   更新安全基準量 (07514)Candis Tab 8mg(Candesartan)            安全量 : 82 ,基準量 : 165
20240815-22:32:20 - (880)   更新安全基準量 (21294)4mg ReQuip PD PR Tab(Ropinirole)       安全量 : 14 ,基準量 : 29
20240815-22:32:20 - (881)   更新安全基準量 (07336)Peysan Tab 75mg (Dipyridamole)         安全量 : 207 ,基準量 : 415
20240815-22:32:20 - (882)   更新安全基準量 (13437)Supren Inj 8mg/4ml(Ondansetron)        安全量 : 7 ,基準量 : 14
20240815-22:32:20 - (883)   更新安全基準量 (21255)Oxocin Inj 10 IU/ml(Oxytocin)          安全量 : 23 ,基準量 : 46
20240815-22:32:20 - (884)   更新安全基準量 (13311)Liquid Paraffin Unster. 1ml            安全量 : 653 ,基準量 : 1307
20240815-22:32:20 - (885)   更新安全基準量 (13304)Enema Ball 20ml                        安全量 : 82 ,基準量 : 165
20240815-22:32:20 - (886)   更新安全基準量 (07509)40mg Olsaa Tab(Olmesartan)             安全量 : 68 ,基準量 : 136
20240815-22:32:20 - (887)   更新安全基準量 (13471)Pentasa PR Granules 2GM/sachet         安全量 : 11 ,基準量 : 23
20240815-22:32:20 - (888)   更新安全基準量 (21143)Methylergonovine Inj 0.2mg/ml          安全量 : 9 ,基準量 : 18
20240815-22:32:20 - (889)   更新安全基準量 (07267)Coaprovel Tab 150mg/12.5mg             安全量 : 79 ,基準量 : 159
20240815-22:32:20 - (890)   更新安全基準量 (16404)Procil Tab 50mg                        安全量 : 156 ,基準量 : 312
20240815-22:32:20 - (891)   更新安全基準量 (05012)Exelon Cap 3mg(Rivastigmine)           安全量 : 11 ,基準量 : 23
20240815-22:32:20 - (892)   更新安全基準量 (08751)Juxac Cap 20mg(Fluoxetine)             安全量 : 206 ,基準量 : 413
20240815-22:32:20 - (893)   更新安全基準量 (07202)10mg Hydralazine HCl Tab               安全量 : 218 ,基準量 : 436
20240815-22:32:20 - (894)   更新安全基準量 (16384)4mg Amalin Tab(Glimepiride)            安全量 : 214 ,基準量 : 428
20240815-22:32:20 - (895)   更新安全基準量 (07220)Apo-Capto Tab 25mg(Captopril)          安全量 : 296 ,基準量 : 593
20240815-22:32:20 - (896)   更新安全基準量 (16121)5mg Provera Tab                        安全量 : 196 ,基準量 : 393
20240815-22:32:20 - (897)   更新安全基準量 (09021)Tenoxicam Inj 20mg                     安全量 : 10 ,基準量 : 21
20240815-22:32:20 - (898)   更新安全基準量 (08433)Carbatin Tab 800mg (Gabapentin)        安全量 : 20 ,基準量 : 41
20240815-22:32:20 - (899)   更新安全基準量 (20646)Kelac Oph Sol 0.5%5ml(Ketorolac)       安全量 : 4 ,基準量 : 9
20240815-22:32:20 - (900)   更新安全基準量 (07254)Tanatril Tab 5mg(Imidapril HCl)        安全量 : 63 ,基準量 : 127
20240815-22:32:20 - (900)   更新安全基準量 (20611)Artelac Single Dose Eye Drops          安全量 : 1 ,基準量 : 1
20240815-22:32:20 - (901)   更新安全基準量 (09055)Tonec Tab 100mg(Aceclofenac)           安全量 : 138 ,基準量 : 276
20240815-22:32:20 - (902)   更新安全基準量 (16344)Glucomet F.C. Tab 5/500mg              安全量 : 202 ,基準量 : 404
20240815-22:32:20 - (903)   更新安全基準量 (08747)300mg Megazon PR tab(Quetiapine)       安全量 : 12 ,基準量 : 24
20240815-22:32:20 - (904)   更新安全基準量 (08787)Trazodone HCl 100mg Tab(TRAZO)         安全量 : 150 ,基準量 : 300
20240815-22:32:20 - (905)   更新安全基準量 (20370)Oralog Orabase(Triamcinolone)          安全量 : 14 ,基準量 : 28
20240815-22:32:20 - (906)   更新安全基準量 (09091)Dicloren Supp 12.5mg"Weidar"           安全量 : 134 ,基準量 : 268
20240815-22:32:20 - (907)   更新安全基準量 (20607)Isopto Carpine OPH Sol 2% 15ml         安全量 : 4 ,基準量 : 8
20240815-22:32:20 - (908)   更新安全基準量 (20093)Betason-N Eye Oint 3gm                 安全量 : 18 ,基準量 : 36
20240815-22:32:20 - (909)   更新安全基準量 (09202)Capain Tab 30mg(Nefopam)               安全量 : 154 ,基準量 : 308
20240815-22:32:20 - (910)   更新安全基準量 (08742)Faxine Tab 37.5mg(Venlafaxine)         安全量 : 65 ,基準量 : 130
20240815-22:32:21 - (911)   更新安全基準量 (05201)Dopamin Inj 200mg/5ml                  安全量 : 14 ,基準量 : 28
20240815-22:32:21 - (912)   更新安全基準量 (02052)Huavine Tab 4mg(Cyproheptadine)        安全量 : 1749 ,基準量 : 3498
20240815-22:32:21 - (913)   更新安全基準量 (08436)Zonegran Tab 100mg(Zonisamide)         安全量 : 24 ,基準量 : 48
20240815-22:32:21 - (914)   更新安全基準量 (03340)Yupime Inj 500mg(Cefepime)             安全量 : 4 ,基準量 : 9
20240815-22:32:21 - (915)   更新安全基準量 (21308)Reosteo Tab 150mg(Risedronate)         安全量 : 1 ,基準量 : 1
20240815-22:32:21 - (916)   更新安全基準量 (06240)250mg Licodin Tab(Ticlopidine)         安全量 : 98 ,基準量 : 197
20240815-22:32:21 - (917)   更新安全基準量 (07507)Coveram Tab 5/5mg                      安全量 : 35 ,基準量 : 70
20240815-22:32:21 - (918)   更新安全基準量 (07039)Fedil S.R. Tab 5mg(Felodipine)         安全量 : 183 ,基準量 : 367
20240815-22:32:21 - (919)   更新安全基準量 (20133)Sindecon Nasal Spray 10ml              安全量 : 4 ,基準量 : 9
20240815-22:32:21 - (920)   更新安全基準量 (07068)Micapine Tab 10mg(Lercanidipine)       安全量 : 72 ,基準量 : 145
20240815-22:32:21 - (921)   更新安全基準量 (12077)Bromhexine HCl Tab 8mg(Bisco)          安全量 : 1936 ,基準量 : 3872
20240815-22:32:21 - (922)   更新安全基準量 (16015)125mg Medason Inj                      安全量 : 3 ,基準量 : 7
20240815-22:32:21 - (923)   更新安全基準量 (05329)Anpo Tab 10mg(Ritodrine)               安全量 : 68 ,基準量 : 137
20240815-22:32:21 - (924)   更新安全基準量 (20455)Lomexin Cream 2% 15gm                  安全量 : 2 ,基準量 : 5
20240815-22:32:21 - (925)   更新安全基準量 (09207)Ibufor Inj 400mg/4ml (Ibuprofen)       安全量 : 2 ,基準量 : 4
20240815-22:32:21 - (926)   更新安全基準量 (07063)Lanoxin Digoxin Inj 0.5mg/2ml BP       安全量 : 5 ,基準量 : 11
20240815-22:32:21 - (926)   更新安全基準量 (50091)Gancicure Lyo. Inj 500mg               安全量 : 1 ,基準量 : 1
20240815-22:32:21 - (927)   更新安全基準量 (08753)Seruline FC Tab 50mg(Sertraline)       安全量 : 108 ,基準量 : 217
20240815-22:32:21 - (928)   更新安全基準量 (07015)40mg Propranolol HCl Tab               安全量 : 214 ,基準量 : 428
20240815-22:32:21 - (929)   更新安全基準量 (20076)TobraDex Oph Oint 3.5gm                安全量 : 2 ,基準量 : 5
20240815-22:32:21 - (930)   更新安全基準量 (20440)Feeling Gel 0.1% 15g(Adapalene)        安全量 : 4 ,基準量 : 9
20240815-22:32:21 - (931)   更新安全基準量 (13026)Aluminum Gel Tab 300mg "SH"            安全量 : 361 ,基準量 : 723
20240815-22:32:21 - (931)   更新安全基準量 (17044)Lido-anes Spray 10% 50ml               安全量 : 1 ,基準量 : 1
20240815-22:32:21 - (932)   更新安全基準量 (07116)Low-Lip Micronised Cap 67mg            安全量 : 115 ,基準量 : 230
20240815-22:32:21 - (933)   更新安全基準量 (08367)37.5mg Effexor XR Cap                  安全量 : 31 ,基準量 : 62
20240815-22:32:21 - (934)   更新安全基準量 (20124)Kasulo Nasal Spray 15ml                安全量 : 7 ,基準量 : 14
20240815-22:32:21 - (935)   更新安全基準量 (03248)Fungitech Tab 250mg(Terbinafine)       安全量 : 63 ,基準量 : 127
20240815-22:32:21 - (936)   更新安全基準量 (05243)Ventolin INHALER 200dose/bot           安全量 : 2 ,基準量 : 5
20240815-22:32:21 - (937)   更新安全基準量 (07086)5mg/10mg Dualpress Tab                 安全量 : 35 ,基準量 : 70
20240815-22:32:21 - (938)   更新安全基準量 (08791)Trazo Tab 50mg "C.H."(Trazodone)       安全量 : 190 ,基準量 : 380
20240815-22:32:21 - (939)   更新安全基準量 (16036)Ucalon Tab 0.5mg(Dexamethasone)        安全量 : 1239 ,基準量 : 2478
20240815-22:32:21 - (940)   更新安全基準量 (05154)Trospium Tab 10mg (Uracare)            安全量 : 72 ,基準量 : 145
20240815-22:32:21 - (941)   更新安全基準量 (07231)2.5mg Tritace Tab (Ramipril)           安全量 : 84 ,基準量 : 169
20240815-22:32:21 - (942)   更新安全基準量 (30017)50% Glucose Inj 20ml "T.F."            安全量 : 26 ,基準量 : 52
20240815-22:32:21 - (943)   更新安全基準量 (16025)4mg Dorison Tab(Dexamethasone)         安全量 : 132 ,基準量 : 265
20240815-22:32:21 - (944)   更新安全基準量 (12120)400mg Xanthium Cap                     安全量 : 65 ,基準量 : 131
20240815-22:32:21 - (945)   更新安全基準量 (08403)Phenytoin Tab 100mg                    安全量 : 160 ,基準量 : 321
20240815-22:32:21 - (946)   更新安全基準量 (07244)Terazosin Tab 2mg "U-CHU"              安全量 : 192 ,基準量 : 385
20240815-22:32:21 - (947)   更新安全基準量 (11110)Sodium Chloride Inj 3% 500ml           安全量 : 7 ,基準量 : 14
20240815-22:32:21 - (947)   更新安全基準量 (16172)Femoston Conti Tab 1/5mg 28#/box       安全量 : 1 ,基準量 : 1
20240815-22:32:21 - (948)   更新安全基準量 (05153)Biperin Tab 2mg                        安全量 : 128 ,基準量 : 257
20240815-22:32:21 - (948)   更新安全基準量 (08317)Haloperidol Decanoate Inj 50mg         安全量 : 1 ,基準量 : 2
20240815-22:32:21 - (949)   更新安全基準量 (11404)HydrochloroTHIAzide Tab 50mg           安全量 : 135 ,基準量 : 271
20240815-22:32:21 - (950)   更新安全基準量 (12103)Antiasth SR Tab 225mg                  安全量 : 126 ,基準量 : 253
20240815-22:32:21 - (950)   更新安全基準量 (17051)Sincaine Cream 5% 30gm                 安全量 : 1 ,基準量 : 1
20240815-22:32:21 - (951)   更新安全基準量 (05425)Mephenoxalone Tab 200mg "U-CHU"        安全量 : 207 ,基準量 : 415
20240815-22:32:21 - (952)   更新安全基準量 (06290)2.5mg Xarelto Tab(Rivaroxaban)         安全量 : 11 ,基準量 : 23
20240815-22:32:22 - (953)   更新安全基準量 (16354)Diaban Tab 50mg(Miglitol)              安全量 : 76 ,基準量 : 153
20240815-22:32:22 - (954)   更新安全基準量 (08776)1mg Risdone Tab(Risperidone)           安全量 : 55 ,基準量 : 110
20240815-22:32:22 - (954)   更新安全基準量 (09089)Kefentech Plaster 30mg 8'S/PACK        安全量 : 1 ,基準量 : 2
20240815-22:32:22 - (955)   更新安全基準量 (08381)Binin-U Inj 5mg/ml(Haloperidol)        安全量 : 8 ,基準量 : 16
20240815-22:32:22 - (955)   更新安全基準量 (07097)Nicarpine Inj (BOT) 20mg/100ml         安全量 : 1 ,基準量 : 2
20240815-22:32:22 - (956)   更新安全基準量 (05101)Atropine Sulfate Inj 1mg/ml            安全量 : 11 ,基準量 : 22
20240815-22:32:22 - (956)   更新安全基準量 (10008)Urografin Inj 76% 50ml                 安全量 : 1 ,基準量 : 1
20240815-22:32:22 - (957)   更新安全基準量 (08375)Ribelite Tab 200mg (Amisulpride)       安全量 : 18 ,基準量 : 37
20240815-22:32:22 - (958)   更新安全基準量 (05151)Glycopyrodyn Tab 1mg                   安全量 : 35 ,基準量 : 70
20240815-22:32:22 - (959)   更新安全基準量 (05286)Saltolin Tab 2mg(Salbutamol)           安全量 : 133 ,基準量 : 266
20240815-22:32:22 - (960)   更新安全基準量 (17039)Lido Jelly 2% (Lidocaine HCl)          安全量 : 3 ,基準量 : 7
20240815-22:32:22 - (960)   更新安全基準量 (03990)Devirus Oph Oint 3%(Acyclovir)         安全量 : 1 ,基準量 : 1
20240815-22:32:22 - (961)   更新安全基準量 (07502)Irbis H Tab 300mg(Irbesartan)          安全量 : 29 ,基準量 : 58
20240815-22:32:22 - (962)   更新安全基準量 (08781)Arika Tab 15mg(Aripiprazole)           安全量 : 10 ,基準量 : 21
20240815-22:32:22 - (963)   更新安全基準量 (11415)Amizide Tab 5/50 mg                    安全量 : 109 ,基準量 : 218
20240815-22:32:22 - (964)   更新安全基準量 (13201)Vioment Tab                            安全量 : 269 ,基準量 : 539
20240815-22:32:22 - (965)   更新安全基準量 (02025)Denosin Tab 5mg(Desloratadine)         安全量 : 102 ,基準量 : 204
20240815-22:32:22 - (966)   更新安全基準量 (16014)Florinef Tab 0.1mg                     安全量 : 17 ,基準量 : 35
20240815-22:32:22 - (967)   更新安全基準量 (03336)Ceftriaxone Inj 1GM "Sandoz"           安全量 : 2 ,基準量 : 5
20240815-22:32:22 - (968)   更新安全基準量 (16362)Mix25 Humalog 300u/3ml KwikPen         安全量 : 1 ,基準量 : 1
20240815-22:32:22 - (969)   更新安全基準量 (08779)Apa-Risdol FC Tab 2mg                  安全量 : 103 ,基準量 : 206
20240815-22:32:22 - (970)   更新安全基準量 (08719)Doxepin Cap 25mg "S.C."                安全量 : 80 ,基準量 : 160
20240815-22:32:22 - (971)   更新安全基準量 (12055)Ambroxol HCl Sol 60ml 3mg/ml           安全量 : 5 ,基準量 : 11
20240815-22:32:22 - (972)   更新安全基準量 (08546)Sepirone Tab 5mg(Buspirone HCl)        安全量 : 110 ,基準量 : 221
20240815-22:32:22 - (973)   更新安全基準量 (21304)Asumalife Cap 1mg(Ketotifen)           安全量 : 142 ,基準量 : 285
20240815-22:32:23 - (974)   更新安全基準量 (02009)Diphenhydramine Cap 50mg               安全量 : 266 ,基準量 : 532
20240815-22:32:23 - (975)   更新安全基準量 (20382)Udaxen Cream 1% 10gm(Butenafine)       安全量 : 4 ,基準量 : 8
20240815-22:32:23 - (976)   更新安全基準量 (06410)Ceregent Granules 1.2gm                安全量 : 21 ,基準量 : 42
20240815-22:32:23 - (977)   更新安全基準量 (05257)Lungtec Tab 10mg(Bambuterol)           安全量 : 90 ,基準量 : 181
20240815-22:32:23 - (978)   更新安全基準量 (07285)Ateol Tab 100mg (Atenolol)             安全量 : 134 ,基準量 : 268
20240815-22:32:23 - (979)   更新安全基準量 (09087)Naton SR Tab 750mg(Naproxen)           安全量 : 45 ,基準量 : 91
20240815-22:32:23 - (980)   更新安全基準量 (09201)15mg Melicam Tab(Meloxicam)            安全量 : 65 ,基準量 : 130
20240815-22:32:23 - (981)   更新安全基準量 (07511)Acebol Tab 400mg(Acebutolol)           安全量 : 24 ,基準量 : 48
20240815-22:32:23 - (982)   更新安全基準量 (08361)Sulpiride Tab 200mg(Surin)             安全量 : 100 ,基準量 : 201
20240815-22:32:23 - (982)   更新安全基準量 (07080)Holdipine 10mg/10ml(Nicardipine)       安全量 : 1 ,基準量 : 2
20240815-22:32:23 - (983)   更新安全基準量 (03321)Furoxime Inj 750mg(Cefuroxime)         安全量 : 4 ,基準量 : 8
20240815-22:32:23 - (984)   更新安全基準量 (20610)Tetracycline Oph Oint 5g               安全量 : 6 ,基準量 : 13
20240815-22:32:23 - (985)   更新安全基準量 (08735)10mg Zydus Aripiprazole Tab            安全量 : 4 ,基準量 : 9
20240815-22:32:23 - (986)   更新安全基準量 (11190)20ml Vitacal Inj(Ca 5.44mEq)           安全量 : 6 ,基準量 : 12
20240815-22:32:23 - (987)   更新安全基準量 (20214)Calamine Lotion 100ml                  安全量 : 3 ,基準量 : 6
20240815-22:32:23 - (988)   更新安全基準量 (08736)ZaPine Tab 100mg "ST"(Clozapine)       安全量 : 50 ,基準量 : 100
20240815-22:32:23 - (989)   更新安全基準量 (08720)Fute Tab 5mg(Flupentixol)              安全量 : 8 ,基準量 : 17
20240815-22:32:23 - (990)   更新安全基準量 (05432)5mg Musgud Tab(Cyclobenzaprine)        安全量 : 68 ,基準量 : 137
20240815-22:32:23 - (991)   更新安全基準量 (08307)Chlorpromazine HCl Tab 100mg           安全量 : 65 ,基準量 : 130
20240815-22:32:23 - (992)   更新安全基準量 (03449)CURAM Dispersible Tab 1gm              安全量 : 14 ,基準量 : 29
20240815-22:32:23 - (993)   更新安全基準量 (09203)15mg Mopik Tab(Meloxicam)              安全量 : 52 ,基準量 : 105
20240815-22:32:23 - (994)   更新安全基準量 (16134)Ediol Tab 1mg(Estradiol)               安全量 : 23 ,基準量 : 47
20240815-22:32:23 - (995)   更新安全基準量 (20068)0.5% Atropine Sulphate Oph Sol         安全量 : 2 ,基準量 : 5
20240815-22:32:23 - (995)   更新安全基準量 (15004)Naloxone HCl Inj 0.4mg/ml              安全量 : 1 ,基準量 : 1
20240815-22:32:23 - (996)   更新安全基準量 (21205)Ergometrine Tab 0.2mg "Y.S."           安全量 : 85 ,基準量 : 170
20240815-22:32:23 - (996)   更新安全基準量 (13324)Oleum Ricini 30ml(Castor oil)          安全量 : 1 ,基準量 : 1
