20240819-21:08:48 - ---------------------------------------------------------------------------
20240819-21:08:49 - 取得急診消耗帳,(2024/05/21 21:08:47-2024/08/19 21:08:47)共<11995>筆
20240819-21:08:59 - (316)   更新安全基準量 (16145)Androgel Gel 1% 50mg/5g                安全量 : 51 ,基準量 : 103
20240819-21:08:59 - (317)   更新安全基準量 (07305)Nitroglycerin Tab 0.6mg 25#/Bot        安全量 : 52 ,基準量 : 105
20240819-21:08:59 - (318)   更新安全基準量 (16029)40mg Medason Inj                       安全量 : 212 ,基準量 : 425
20240819-21:08:59 - (319)   更新安全基準量 (05287)Enerzair Breezhaler Cap 30's           安全量 : 4 ,基準量 : 8
20240819-21:08:59 - (320)   更新安全基準量 (07122)Nobar Tab 5mg(Amlodipine)              安全量 : 4538 ,基準量 : 9076
20240819-21:08:59 - (320)   更新安全基準量 (21390)Beovu Inj 120mg/ml(Brolucizumab)       安全量 : 1 ,基準量 : 1
20240819-21:08:59 - (321)   更新安全基準量 (07155)Agitin Tab 10/20mg                     安全量 : 690 ,基準量 : 1380
20240819-21:08:59 - (322)   更新安全基準量 (18327)Varivax Inj (SELF-PAY)                 安全量 : 3 ,基準量 : 6
20240819-21:08:59 - (323)   更新安全基準量 (20362)Folux Foaming Sol 5% 90ml              安全量 : 4 ,基準量 : 8
20240819-21:08:59 - (324)   更新安全基準量 (16038)Dexamethasone Inj 5mg/ml "CCPC"        安全量 : 459 ,基準量 : 918
20240819-21:08:59 - (325)   更新安全基準量 (21185)24mg Nilasen Tab(Betahistine)          安全量 : 3788 ,基準量 : 7576
20240819-21:08:59 - (326)   更新安全基準量 (13334)Forlax 10gm/pkg(Macrogol 4000)         安全量 : 1022 ,基準量 : 2044
20240819-21:08:59 - (327)   更新安全基準量 (20036)Pred Forte Acetate Eye Drop 1%         安全量 : 77 ,基準量 : 155
20240819-21:08:59 - (328)   更新安全基準量 (05238)Gendobu Inj 250mg/20ml                 安全量 : 57 ,基準量 : 115
20240819-21:08:59 - (329)   更新安全基準量 (03671)Teiyu Inj 400mg(Teicoplanin)           安全量 : 8 ,基準量 : 16
20240819-21:08:59 - (330)   更新安全基準量 (13217)Silymarin Cap 150mg "BIOME"            安全量 : 6150 ,基準量 : 12300
20240819-21:08:59 - (331)   更新安全基準量 (05024)Salicret FC Tab 5mg(Pilocarpine)       安全量 : 661 ,基準量 : 1322
20240819-21:08:59 - (332)   更新安全基準量 (09083)Difflam Forte Throat Spray             安全量 : 22 ,基準量 : 45
20240819-21:08:59 - (333)   更新安全基準量 (04204)Methotrexate Sodium Tab 2.5mg          安全量 : 1293 ,基準量 : 2587
20240819-21:08:59 - (334)   更新安全基準量 (13465)Panho Enteric F.C.Tab 40mg             安全量 : 737 ,基準量 : 1474
20240819-21:08:59 - (335)   更新安全基準量 (21098)Neuquinon Tab 10mg(Ubidecarenone       安全量 : 2386 ,基準量 : 4772
20240819-21:08:59 - (336)   更新安全基準量 (07503)Nebilet Tab 5mg(Nebivolol)             安全量 : 2019 ,基準量 : 4038
20240819-21:08:59 - (337)   更新安全基準量 (11034)K-GLU Solution 20mEq/15ml              安全量 : 366 ,基準量 : 732
20240819-21:08:59 - (338)   更新安全基準量 (07045)10mg PROPranolol Tab                   安全量 : 8731 ,基準量 : 17463
20240819-21:08:59 - (339)   更新安全基準量 (20079)Combigan Eye Drop 5ml                  安全量 : 18 ,基準量 : 37
20240819-21:08:59 - (340)   更新安全基準量 (09004)Acetaminophen Syrup 60ml 24mg/ml       安全量 : 358 ,基準量 : 717
20240819-21:08:59 - (341)   更新安全基準量 (20415)Aqua Easy Antiseptic Solution 2%       安全量 : 49 ,基準量 : 99
20240819-21:08:59 - (342)   更新安全基準量 (03425)Amoxicillin Cap 250mg                  安全量 : 2709 ,基準量 : 5419
20240819-21:08:59 - (343)   更新安全基準量 (16409)50mcg Eltroxin Tab                     安全量 : 3452 ,基準量 : 6905
20240819-21:08:59 - (344)   更新安全基準量 (20645)5ml Vyzulta Eye Drop 0.024%            安全量 : 5 ,基準量 : 11
20240819-21:08:59 - (345)   更新安全基準量 (09066)60mg Arcoxia Tab (Etoricoxib)          安全量 : 2091 ,基準量 : 4182
20240819-21:08:59 - (346)   更新安全基準量 (03627)Zyvox Tab 600mg(Linezolid)             安全量 : 8 ,基準量 : 17
20240819-21:08:59 - (347)   更新安全基準量 (13347)Conslife Tab                           安全量 : 3731 ,基準量 : 7463
20240819-21:08:59 - (348)   更新安全基準量 (07073)SEVIKAR HCT tab 20/5/12.5mg            安全量 : 681 ,基準量 : 1362
20240819-21:08:59 - (348)   更新安全基準量 (18261)Synagis Inj 50mg/0.5ml                 安全量 : 1 ,基準量 : 1
20240819-21:08:59 - (349)   更新安全基準量 (05252)Foster MDI 100/6mcg/dose               安全量 : 8 ,基準量 : 17
20240819-21:08:59 - (349)   更新安全基準量 (08394)100mg Invega Sustenna PR Inj(IM)       安全量 : 1 ,基準量 : 1
20240819-21:08:59 - (350)   更新安全基準量 (03349)Zinforo Inj 600mg(Ceftaroline)         安全量 : 3 ,基準量 : 6
20240819-21:08:59 - (351)   更新安全基準量 (03357)"2g" Ceftriaxone Sandoz Inj            安全量 : 23 ,基準量 : 46
20240819-21:08:59 - (352)   更新安全基準量 (07002)Amiodarone HCl Inj 150mg/3ml           安全量 : 53 ,基準量 : 107
20240819-21:08:59 - (353)   更新安全基準量 (06253)Hemoclot Inj 500mg/5ml                 安全量 : 546 ,基準量 : 1093
20240819-21:08:59 - (354)   更新安全基準量 (16541)5mg Parsabiv Inj 5mg/ml                安全量 : 6 ,基準量 : 13
20240819-21:08:59 - (355)   更新安全基準量 (11012)U-Citra Granules 5gm                   安全量 : 704 ,基準量 : 1409
20240819-21:08:59 - (356)   更新安全基準量 (02034)Levozine Tab 5mg(Levocetirizine)       安全量 : 3246 ,基準量 : 6492
20240819-21:08:59 - (357)   更新安全基準量 (08455)Neurontin cap 100mg (Gabapentin)       安全量 : 1617 ,基準量 : 3235
20240819-21:08:59 - (358)   更新安全基準量 (08452)50mg Trokendi XR Cap(Topiramate)       安全量 : 368 ,基準量 : 737
20240819-21:08:59 - (359)   更新安全基準量 (11418)Inspra FC Tab 50mg(Eplerenone)         安全量 : 183 ,基準量 : 367
20240819-21:08:59 - (360)   更新安全基準量 (16350)AMARYL M FC Tab 2/500                  安全量 : 1927 ,基準量 : 3854
20240819-21:08:59 - (361)   更新安全基準量 (13426)Pariet Tab 20mg(Rabeprazole)           安全量 : 955 ,基準量 : 1911
20240819-21:08:59 - (362)   更新安全基準量 (20310)TOPSYM Lotion 10gm(Fluocinonide)       安全量 : 82 ,基準量 : 165
20240819-21:08:59 - (363)   更新安全基準量 (05283)Trimbow INH 120 Dose/Bot               安全量 : 3 ,基準量 : 6
20240819-21:08:59 - (364)   更新安全基準量 (03946)Avelox Tab 400mg(Moxifloxacin)         安全量 : 70 ,基準量 : 140
20240819-21:08:59 - (365)   更新安全基準量 (03441)Soonmelt Inj 600mg(AmC)                安全量 : 169 ,基準量 : 338
20240819-21:08:59 - (366)   更新安全基準量 (03672)Disfect Tab 250mg(Fusidate Sod.)       安全量 : 127 ,基準量 : 255
20240819-21:08:59 - (367)   更新安全基準量 (21247)RAKINson Tab 1mg (Rasagiline)          安全量 : 114 ,基準量 : 228
20240819-21:08:59 - (368)   更新安全基準量 (09030)Meitan Tab 25mg(Diclofenac Pot.)       安全量 : 8709 ,基準量 : 17419
20240819-21:08:59 - (369)   更新安全基準量 (06307)Urokinase Inj 60000 IU (IMPORT)        安全量 : 4 ,基準量 : 8
20240819-21:08:59 - (370)   更新安全基準量 (03251)VancoVER Cap 125mg(Vancomycin)         安全量 : 77 ,基準量 : 154
20240819-21:08:59 - (371)   更新安全基準量 (05268)Ultibro Breezhaler Cap 30'S            安全量 : 4 ,基準量 : 8
20240819-21:08:59 - (372)   更新安全基準量 (16390)Canaglu Tab 100mg(Canagliflozin)       安全量 : 243 ,基準量 : 487
20240819-21:08:59 - (373)   更新安全基準量 (06119)Bloodfull S.C. Tab                     安全量 : 3394 ,基準量 : 6789
20240819-21:08:59 - (374)   更新安全基準量 (16393)Soliqua Inj 3ml 100U/50mcg             安全量 : 5 ,基準量 : 10
20240819-21:08:59 - (375)   更新安全基準量 (05135)Detrusitol SR Cap 4mg                  安全量 : 213 ,基準量 : 426
20240819-21:08:59 - (376)   更新安全基準量 (13458)DiPHENidol Tab 25mg"Standard"          安全量 : 6809 ,基準量 : 13618
20240819-21:08:59 - (377)   更新安全基準量 (20430)MYCOMB Cream 16gm "SINPHAR"            安全量 : 186 ,基準量 : 372
20240819-21:08:59 - (378)   更新安全基準量 (13462)Asacol Tab 800mg(Mesalazine)           安全量 : 223 ,基準量 : 446
20240819-21:08:59 - (379)   更新安全基準量 (05134)Catilon Tab 40mg(Otilonium Br.)        安全量 : 1886 ,基準量 : 3772
20240819-21:08:59 - (380)   更新安全基準量 (20081)Cravit Oph Sol 5ml(Levofloxacin)       安全量 : 48 ,基準量 : 97
20240819-21:08:59 - (381)   更新安全基準量 (07296)20mg Olsaa FC Tab(Olmesartan)          安全量 : 976 ,基準量 : 1952
20240819-21:08:59 - (382)   更新安全基準量 (08575)Arax Tab 25mg (Hydroxyzine)            安全量 : 2170 ,基準量 : 4340
20240819-21:08:59 - (383)   更新安全基準量 (13455)Ulban A Gran.(Sucralfate)              安全量 : 714 ,基準量 : 1429
20240819-21:08:59 - (384)   更新安全基準量 (07342)Euclidan Tab 50mg (Nicametate)         安全量 : 7268 ,基準量 : 14536
20240819-21:08:59 - (385)   更新安全基準量 (11037)Potassium Chloride Inj 15% 5ml         安全量 : 344 ,基準量 : 689
20240819-21:08:59 - (386)   更新安全基準量 (03207)Mycostatin Oral Susp 100000U/ml        安全量 : 42 ,基準量 : 84
20240819-21:08:59 - (387)   更新安全基準量 (07088)Adarone Tab 200mg(Amiodarone)          安全量 : 1289 ,基準量 : 2578
20240819-21:08:59 - (388)   更新安全基準量 (13349)Evac Enema 118ml                       安全量 : 111 ,基準量 : 223
20240819-21:08:59 - (389)   更新安全基準量 (10018)Indocyanine Green Inj 25mg             安全量 : 2 ,基準量 : 4
20240819-21:08:59 - (390)   更新安全基準量 (20028)Kingmin Eye Drop 4% 10ml               安全量 : 350 ,基準量 : 701
20240819-21:08:59 - (391)   更新安全基準量 (07295)80mg Lasovan Tab(Valsartan)            安全量 : 1249 ,基準量 : 2499
20240819-21:08:59 - (392)   更新安全基準量 (21385)Spedra Tab 200mg 4's/box               安全量 : 3 ,基準量 : 6
20240819-21:08:59 - (393)   更新安全基準量 (12074)Secorine Syrup 120ml/bot               安全量 : 173 ,基準量 : 347
20240819-21:08:59 - (394)   更新安全基準量 (21114)Aescin Gel 15mg/Gm 20gm(Escin)         安全量 : 72 ,基準量 : 144
20240819-21:08:59 - (395)   更新安全基準量 (13439)Mosapride Citrate Tab 5mg              安全量 : 2921 ,基準量 : 5843
20240819-21:08:59 - (396)   更新安全基準量 (19015)Folic Acid Tab 5mg                     安全量 : 3086 ,基準量 : 6172
20240819-21:08:59 - (397)   更新安全基準量 (16525)5mg Omnitrope Inj(Somatropin)          安全量 : 2 ,基準量 : 4
20240819-21:08:59 - (398)   更新安全基準量 (21384)Azaprine Tab 50mg(Azathioprine)        安全量 : 1085 ,基準量 : 2171
20240819-21:08:59 - (399)   更新安全基準量 (16340)Diazone Tab 15mg(Pioglitazone)         安全量 : 1231 ,基準量 : 2462
20240819-21:08:59 - (400)   更新安全基準量 (11141)Miacalcic Inj 50IU(Calcitonin)         安全量 : 48 ,基準量 : 97
20240819-21:08:59 - (401)   更新安全基準量 (06406)Fylin Retard F.C. Tab 400mg            安全量 : 3027 ,基準量 : 6055
20240819-21:09:00 - (402)   更新安全基準量 (08617)0.375mg Mirapex PR(Pramipexole)        安全量 : 332 ,基準量 : 665
20240819-21:09:00 - (403)   更新安全基準量 (07515)(1.25mg) BISO Tab (Bisoprolol)         安全量 : 8454 ,基準量 : 16909
20240819-21:09:00 - (404)   更新安全基準量 (21356)145mg/36.25mg Numient Cap              安全量 : 61 ,基準量 : 122
20240819-21:09:00 - (405)   更新安全基準量 (21158)0.5mg Prograf Cap(Tacrolimus)          安全量 : 60 ,基準量 : 121
20240819-21:09:00 - (406)   更新安全基準量 (12071)Flutafin 200mg(Acetylcysteine)         安全量 : 1843 ,基準量 : 3687
20240819-21:09:00 - (406)   更新安全基準量 (08362)25mg Risperdal Consta Inj for IM       安全量 : 1 ,基準量 : 3
20240819-21:09:00 - (407)   更新安全基準量 (20098)Azarga Eye Drops 5ml                   安全量 : 19 ,基準量 : 38
20240819-21:09:00 - (408)   更新安全基準量 (16359)Galvus Tab 50mg(Vildagliptin)          安全量 : 534 ,基準量 : 1068
20240819-21:09:00 - (409)   更新安全基準量 (16383)AMaMet Tab 2/500mg                     安全量 : 2268 ,基準量 : 4536
20240819-21:09:00 - (410)   更新安全基準量 (21151)Arheuma Tab 20mg(Leflunomide)          安全量 : 166 ,基準量 : 332
20240819-21:09:00 - (411)   更新安全基準量 (03457)2000mg Oxacillin Sodium Inj            安全量 : 59 ,基準量 : 119
20240819-21:09:00 - (411)   更新安全基準量 (10057)Patent Blue V Inj                      安全量 : 1 ,基準量 : 3
20240819-21:09:00 - (412)   更新安全基準量 (20423)Siliverzine Cream 500gm                安全量 : 16 ,基準量 : 32
20240819-21:09:00 - (413)   更新安全基準量 (21372)Monkast Granule 4mg(Montelukast)       安全量 : 403 ,基準量 : 806
20240819-21:09:00 - (414)   更新安全基準量 (16346)Januvia Tab 100mg(Sitagliptin)         安全量 : 216 ,基準量 : 433
20240819-21:09:00 - (415)   更新安全基準量 (08764)10mg Brintellix Tab_Vortioxetine       安全量 : 116 ,基準量 : 233
20240819-21:09:00 - (416)   更新安全基準量 (16502)Vasopressin Inj 20U/ml                 安全量 : 16 ,基準量 : 33
20240819-21:09:00 - (417)   更新安全基準量 (05247)Midorine Tab 2.5mg(Midodrine)          安全量 : 1169 ,基準量 : 2339
20240819-21:09:00 - (418)   更新安全基準量 (12097)Sortuss Cough Liquid 120ml/bot         安全量 : 139 ,基準量 : 279
20240819-21:09:00 - (419)   更新安全基準量 (20641)UnitDose_Systane Ultra 32's/Box        安全量 : 9 ,基準量 : 19
20240819-21:09:00 - (420)   更新安全基準量 (21100)Comtan Tab 200mg(Entacapone)           安全量 : 349 ,基準量 : 699
20240819-21:09:00 - (421)   更新安全基準量 (08562)Precedex Inj 200mcg/2ml                安全量 : 10 ,基準量 : 21
20240819-21:09:00 - (422)   更新安全基準量 (13018)Aluzaine Tab                           安全量 : 2395 ,基準量 : 4790
20240819-21:09:00 - (423)   更新安全基準量 (21315)Mycocep Cap 250mg(Mycophenolate)       安全量 : 136 ,基準量 : 272
20240819-21:09:00 - (424)   更新安全基準量 (20341)Daivobet Oint 30gm(50mcg+0.5mg)        安全量 : 8 ,基準量 : 16
20240819-21:09:00 - (425)   更新安全基準量 (20434)15gm Fucidin cream 2% "LEO"            安全量 : 32 ,基準量 : 65
20240819-21:09:00 - (426)   更新安全基準量 (06137)Ferrin Cap "Y.C."                      安全量 : 945 ,基準量 : 1891
20240819-21:09:00 - (427)   更新安全基準量 (05313)50 Seretide Evohaler 120dose           安全量 : 5 ,基準量 : 11
20240819-21:09:00 - (427)   更新安全基準量 (21186)Beriplast P Combi-Set 1ml/Box          安全量 : 1 ,基準量 : 1
20240819-21:09:00 - (428)   更新安全基準量 (07163)Dehypotin Tab 40mg(Pravastatin)        安全量 : 435 ,基準量 : 870
20240819-21:09:00 - (429)   更新安全基準量 (20061)O.N.S.D. 0.01% 10ml                    安全量 : 329 ,基準量 : 658
20240819-21:09:00 - (430)   更新安全基準量 (20325)Ureson Cream 16gm                      安全量 : 95 ,基準量 : 190
20240819-21:09:00 - (431)   更新安全基準量 (02029)Cetimin Tab 10mg(Cetirizine)           安全量 : 4461 ,基準量 : 8923
20240819-21:09:00 - (432)   更新安全基準量 (09102)Urogen Tab 50mg(Phenazopyridine)       安全量 : 2270 ,基準量 : 4541
20240819-21:09:00 - (433)   更新安全基準量 (05276)NEXThaler Foster 100/6mcg/dose         安全量 : 5 ,基準量 : 11
20240819-21:09:00 - (434)   更新安全基準量 (07337)Nirandil Tab 5mg(Nicorandil)           安全量 : 2491 ,基準量 : 4983
20240819-21:09:00 - (435)   更新安全基準量 (05121)Atrovent Nebules 0.5mg/2ml             安全量 : 741 ,基準量 : 1483
20240819-21:09:00 - (436)   更新安全基準量 (20429)Zalain External Gel 2% 30ml            安全量 : 23 ,基準量 : 47
20240819-21:09:00 - (437)   更新安全基準量 (11016)Kalimate Powder 5gm/pkg                安全量 : 389 ,基準量 : 779
20240819-21:09:00 - (438)   更新安全基準量 (02041)Cetirizine Sol 60mg/60ml"CENTER"       安全量 : 166 ,基準量 : 332
20240819-21:09:00 - (439)   更新安全基準量 (11422)Torsix Tab 5mg(Torsemide)              安全量 : 1268 ,基準量 : 2536
20240819-21:09:00 - (440)   更新安全基準量 (03360)Zefotam Inj 2gm                        安全量 : 21 ,基準量 : 43
20240819-21:09:00 - (441)   更新安全基準量 (07164)Ezetimibe Sandoz Tab 10mg              安全量 : 675 ,基準量 : 1350
20240819-21:09:00 - (442)   更新安全基準量 (08338)Zoloft Tab 50mg(Sertraline HCl)        安全量 : 698 ,基準量 : 1397
20240819-21:09:00 - (443)   更新安全基準量 (19062)1ml Vitamin B Complex Inj(AMP)         安全量 : 258 ,基準量 : 516
20240819-21:09:00 - (444)   更新安全基準量 (05249)Easydopa Inj 500ml                     安全量 : 24 ,基準量 : 48
20240819-21:09:00 - (445)   更新安全基準量 (21111)Suzin Cap 10mg(Flunarizine)            安全量 : 1864 ,基準量 : 3729
20240819-21:09:00 - (446)   更新安全基準量 (21345)Azilect Tab 1mg(Rasagiline)            安全量 : 80 ,基準量 : 160
20240819-21:09:00 - (446)   更新安全基準量 (10059)Primovist Inj 10ml(gadoxetate)         安全量 : 1 ,基準量 : 1
20240819-21:09:00 - (447)   更新安全基準量 (20119)Parmason Gargle Sol 0.2% 200ml         安全量 : 58 ,基準量 : 116
20240819-21:09:00 - (448)   更新安全基準量 (05020)Dampurine Tab 25mg(Bethanechol)        安全量 : 2712 ,基準量 : 5425
20240819-21:09:00 - (449)   更新安全基準量 (20630)Taflotan Eye Drop 2.5ml                安全量 : 16 ,基準量 : 32
20240819-21:09:00 - (450)   更新安全基準量 (20210)RINDERON-V Cream 0.06% 5gm             安全量 : 127 ,基準量 : 254
20240819-21:09:00 - (451)   更新安全基準量 (08611)1mg Mirapex Tab (Pramipexole)          安全量 : 100 ,基準量 : 200
20240819-21:09:00 - (452)   更新安全基準量 (12109)Xanthium Cap 200mg                     安全量 : 1697 ,基準量 : 3394
20240819-21:09:00 - (453)   更新安全基準量 (21386)Daflon Tab 1000mg 18's/box             安全量 : 2 ,基準量 : 5
20240819-21:09:00 - (454)   更新安全基準量 (07130)LeScol XL Tab 80mg(Fluvastatin)        安全量 : 529 ,基準量 : 1059
20240819-21:09:00 - (455)   更新安全基準量 (11188)Calcium Carbonate Tab 500mg(Y.S)       安全量 : 4797 ,基準量 : 9595
20240819-21:09:00 - (456)   更新安全基準量 (08382)INVEGA ER Tab 6mg(Paliperidone)        安全量 : 29 ,基準量 : 59
20240819-21:09:00 - (457)   更新安全基準量 (50008)Levofloxacin Tab 750mg "P.L."          安全量 : 101 ,基準量 : 203
20240819-21:09:00 - (458)   更新安全基準量 (03670)Azithrom Susp 600mg/bot                安全量 : 19 ,基準量 : 39
20240819-21:09:00 - (459)   更新安全基準量 (13011)Magnesium Oxide Tab 250mg              安全量 : 9536 ,基準量 : 19072
20240819-21:09:00 - (460)   更新安全基準量 (20372)Cividoid Gel 20gm(Heparinoid)          安全量 : 129 ,基準量 : 258
20240819-21:09:00 - (461)   更新安全基準量 (08435)Lygaba Hard Cap 75mg(Pregabalin)       安全量 : 1582 ,基準量 : 3165
20240819-21:09:00 - (462)   更新安全基準量 (08453)Pregabalina Cap 75mg(Pregabalin)       安全量 : 1645 ,基準量 : 3290
20240819-21:09:00 - (463)   更新安全基準量 (07059)Zedipine Inj 10mg/10ml                 安全量 : 40 ,基準量 : 81
20240819-21:09:00 - (464)   更新安全基準量 (20273)Sulfasil Cream 1% 200gm                安全量 : 21 ,基準量 : 43
20240819-21:09:00 - (465)   更新安全基準量 (20321)Skinoren Cream 20%(Azelaic Acid)       安全量 : 17 ,基準量 : 35
20240819-21:09:00 - (466)   更新安全基準量 (20062)Xalacom Eye Drop 2.5ml                 安全量 : 5 ,基準量 : 11
20240819-21:09:00 - (467)   更新安全基準量 (08609)Stalevo F.C. Tab 100/25/200mg          安全量 : 182 ,基準量 : 365
20240819-21:09:00 - (468)   更新安全基準量 (19055)Phytonadione Inj 10mg/ml "TBC"         安全量 : 215 ,基準量 : 431
20240819-21:09:00 - (469)   更新安全基準量 (08571)Somn Well XR Tab 2mg(Melatonin)        安全量 : 72 ,基準量 : 144
20240819-21:09:00 - (470)   更新安全基準量 (08615)Rizatan Tab 5mg(Rizatriptan)           安全量 : 82 ,基準量 : 165
20240819-21:09:00 - (471)   更新安全基準量 (08771)60mg Duxetine Cap(Duloxetine)          安全量 : 186 ,基準量 : 373
20240819-21:09:00 - (472)   更新安全基準量 (08392)Citao-S Tab 10mg(Escitalopram)         安全量 : 958 ,基準量 : 1917
20240819-21:09:00 - (473)   更新安全基準量 (20385)Cleanfleck Cream 5gm                   安全量 : 3 ,基準量 : 7
20240819-21:09:00 - (474)   更新安全基準量 (03623)Klaricid Tab 500mg                     安全量 : 346 ,基準量 : 693
20240819-21:09:00 - (475)   更新安全基準量 (19054)Vitacin Inj 100mg/2ml                  安全量 : 293 ,基準量 : 586
20240819-21:09:00 - (476)   更新安全基準量 (50076)Moflodal Inj 400mg(Moxifloxacin)       安全量 : 11 ,基準量 : 23
20240819-21:09:00 - (477)   更新安全基準量 (13505)Ursolic Tab 100mg                      安全量 : 1661 ,基準量 : 3323
20240819-21:09:00 - (478)   更新安全基準量 (07291)Olmetec FC Tab 40mg(Olmesartan)        安全量 : 600 ,基準量 : 1201
20240819-21:09:00 - (479)   更新安全基準量 (13486)2mg Setron Tab(Granisetron)            安全量 : 16 ,基準量 : 33
20240819-21:09:00 - (480)   更新安全基準量 (03603)Chloramphenicol Eye Drop 0.25%         安全量 : 327 ,基準量 : 655
20240819-21:09:00 - (481)   更新安全基準量 (08402)Magnesium Sulfate Inj 10% 20ml         安全量 : 127 ,基準量 : 255
20240819-21:09:00 - (482)   更新安全基準量 (20450)Calskin Oint 30gm(Calcipotriol)        安全量 : 6 ,基準量 : 13
20240819-21:09:00 - (483)   更新安全基準量 (21292)Liphargen Inj 40mg/20ml                安全量 : 27 ,基準量 : 55
20240819-21:09:00 - (484)   更新安全基準量 (21048)Dinoprostone Vag Tab 3mg (PGE2)        安全量 : 8 ,基準量 : 16
20240819-21:09:00 - (485)   更新安全基準量 (31119)Calcium Vitamin D3 Efferv. Tab         安全量 : 4 ,基準量 : 8
20240819-21:09:00 - (486)   更新安全基準量 (11602)50mg Euricon Tab(Benzbromarone)        安全量 : 2900 ,基準量 : 5800
20240819-21:09:00 - (487)   更新安全基準量 (09076)Idofen Susp 60ml(Ibuprofen)            安全量 : 162 ,基準量 : 324
20240819-21:09:01 - (487)   更新安全基準量 (21288)Remsima Inj 100mg(Infliximab)          安全量 : 1 ,基準量 : 1
20240819-21:09:01 - (488)   更新安全基準量 (31113)Pan-Osteo Tab                          安全量 : 70 ,基準量 : 140
20240819-21:09:01 - (489)   更新安全基準量 (05131)Uridin Tab 2mg(Tolterodine)            安全量 : 589 ,基準量 : 1178
20240819-21:09:01 - (490)   更新安全基準量 (20335)HONMET Oint 0.1% 8gm                   安全量 : 102 ,基準量 : 205
20240819-21:09:01 - (491)   更新安全基準量 (16401)Newmazole Tab 10mg (Carbimazole)       安全量 : 2019 ,基準量 : 4038
20240819-21:09:01 - (492)   更新安全基準量 (20639)0.01% "AIM" Atropine Eye Drops         安全量 : 2 ,基準量 : 5
20240819-21:09:01 - (493)   更新安全基準量 (07282)Chenday Inj 25mg/5ml(Labetalol)        安全量 : 42 ,基準量 : 84
20240819-21:09:01 - (494)   更新安全基準量 (05321)Smartgen Tab 2mg                       安全量 : 1136 ,基準量 : 2273
20240819-21:09:01 - (495)   更新安全基準量 (30035)Cerebrolysin Inj 10ml                  安全量 : 3 ,基準量 : 6
20240819-21:09:01 - (496)   更新安全基準量 (07203)25mg Hydralazine HCl Tab               安全量 : 1862 ,基準量 : 3725
20240819-21:09:01 - (497)   更新安全基準量 (03252)Myfungin Inj 50mg(Micafungin)          安全量 : 4 ,基準量 : 9
20240819-21:09:01 - (498)   更新安全基準量 (07034)Primacor Inj 10mg/10ml                 安全量 : 6 ,基準量 : 13
20240819-21:09:01 - (499)   更新安全基準量 (11389)Aminoleban Inj 500ml                   安全量 : 15 ,基準量 : 30
20240819-21:09:01 - (500)   更新安全基準量 (08760)1mg Rexulti Tab(Brexpiprazole)         安全量 : 64 ,基準量 : 128
20240819-21:09:01 - (501)   更新安全基準量 (08755)3mg Pardone ER Tab (Paliperidone       安全量 : 69 ,基準量 : 138
20240819-21:09:01 - (502)   更新安全基準量 (07136)40mg Atorva FC Tab(Atorvastatin)       安全量 : 245 ,基準量 : 491
20240819-21:09:01 - (503)   更新安全基準量 (08605)Witgen Tab 10mg(Memantine HCl)         安全量 : 419 ,基準量 : 838
20240819-21:09:01 - (504)   更新安全基準量 (03676)Penem for Inj 500mg(Imi/Cil)           安全量 : 14 ,基準量 : 28
20240819-21:09:01 - (505)   更新安全基準量 (05130)Mebever Tab 135mg(Mebeverine)          安全量 : 1871 ,基準量 : 3743
20240819-21:09:01 - (506)   更新安全基準量 (16512)Somatosan Inj 3mg                      安全量 : 4 ,基準量 : 9
20240819-21:09:01 - (507)   更新安全基準量 (03668)Zirocin Tab 250mg(Azithromycin)        安全量 : 201 ,基準量 : 403
20240819-21:09:01 - (508)   更新安全基準量 (50064)Macepim Inj 1gm(Cefepime)              安全量 : 19 ,基準量 : 39
20240819-21:09:01 - (509)   更新安全基準量 (16342)Anxotos Tab 30mg(Pioglitazone)         安全量 : 549 ,基準量 : 1098
20240819-21:09:01 - (509)   更新安全基準量 (08619)Emgality Inj 120mg(Galcanezumab)       安全量 : 1 ,基準量 : 1
20240819-21:09:01 - (510)   更新安全基準量 (20408)Esarin Gel 20gm                        安全量 : 34 ,基準量 : 68
20240819-21:09:01 - (511)   更新安全基準量 (13478)Rabett Tab 20mg(Rabeprazole)           安全量 : 465 ,基準量 : 931
20240819-21:09:01 - (512)   更新安全基準量 (20629)IZBA Eye Drop 0.003% 2.5ml             安全量 : 6 ,基準量 : 13
20240819-21:09:01 - (513)   更新安全基準量 (07517)Lizhensin Tab 16mg(Candesartan)        安全量 : 393 ,基準量 : 787
20240819-21:09:01 - (514)   更新安全基準量 (07257)6.25mg Syntrend Tab(Carvedilol)        安全量 : 1518 ,基準量 : 3037
20240819-21:09:01 - (515)   更新安全基準量 (06243)Agglutex Inj 25000u/5ml(Heparin)       安全量 : 23 ,基準量 : 47
20240819-21:09:01 - (516)   更新安全基準量 (11169)All-Right Calcium Susp 180ml           安全量 : 31 ,基準量 : 62
20240819-21:09:01 - (517)   更新安全基準量 (02043)Chlorpheniramine Inj 5mg/ml"S.T"       安全量 : 383 ,基準量 : 767
20240819-21:09:01 - (518)   更新安全基準量 (20421)Sinpharderm A.D.E. Cream 30gm          安全量 : 57 ,基準量 : 114
20240819-21:09:01 - (519)   更新安全基準量 (08440)Gapatin Cap 300mg(Gabapentin)          安全量 : 510 ,基準量 : 1020
20240819-21:09:01 - (520)   更新安全基準量 (08429)Depavent Inj 400mg/4ml                 安全量 : 12 ,基準量 : 24
