20240821-21:33:26 - ---------------------------------------------------------------------------
20240821-21:33:27 - 取得急診消耗帳,(2024/05/23 21:33:25-2024/08/21 21:33:25)共<12049>筆
20240821-21:33:42 - (316)   更新安全基準量 (16034)DoNISON Tab 5mg(Prednisolone)          安全量 : 2136 ,基準量 : 4273
20240821-21:33:42 - (317)   更新安全基準量 (13212)Dimotil Repe Tab 212.5mg/5mg           安全量 : 903 ,基準量 : 1807
20240821-21:33:42 - (318)   更新安全基準量 (06239)Cofarin Tab 1mg (Warfarin)             安全量 : 671 ,基準量 : 1342
20240821-21:33:42 - (319)   更新安全基準量 (07305)Nitroglycerin Tab 0.6mg 25#/Bot        安全量 : 14 ,基準量 : 28
20240821-21:33:42 - (320)   更新安全基準量 (16038)Dexamethasone Inj 5mg/ml "CCPC"        安全量 : 126 ,基準量 : 252
20240821-21:33:42 - (321)   更新安全基準量 (16328)Uformin Tab 500mg(Metformin HCl)       安全量 : 1002 ,基準量 : 2005
20240821-21:33:42 - (322)   更新安全基準量 (08231)Fentanyl Patch 25ug/hr"PPCD"           安全量 : 6 ,基準量 : 12
20240821-21:33:42 - (323)   更新安全基準量 (03904)Plaquenil F.C.Tab 200mg                安全量 : 864 ,基準量 : 1729
20240821-21:33:42 - (324)   更新安全基準量 (05438)Caricalm Tab 175/350/32mg              安全量 : 675 ,基準量 : 1351
20240821-21:33:42 - (325)   更新安全基準量 (05287)Enerzair Breezhaler Cap 30's           安全量 : 1 ,基準量 : 2
20240821-21:33:42 - (326)   更新安全基準量 (16029)40mg Medason Inj                       安全量 : 55 ,基準量 : 110
20240821-21:33:42 - (327)   更新安全基準量 (13334)Forlax 10gm/pkg(Macrogol 4000)         安全量 : 274 ,基準量 : 548
20240821-21:33:42 - (327)   更新安全基準量 (21390)Beovu Inj 120mg/ml(Brolucizumab)       安全量 : 1 ,基準量 : 1
20240821-21:33:42 - (328)   更新安全基準量 (08746)5mg Aritero Tab(Aripiprazole)          安全量 : 68 ,基準量 : 136
20240821-21:33:42 - (329)   更新安全基準量 (21185)24mg Nilasen Tab(Betahistine)          安全量 : 1007 ,基準量 : 2015
20240821-21:33:42 - (330)   更新安全基準量 (18327)Varivax Inj (SELF-PAY)                 安全量 : 1 ,基準量 : 1
20240821-21:33:43 - (331)   更新安全基準量 (07155)Agitin Tab 10/20mg                     安全量 : 179 ,基準量 : 359
20240821-21:33:43 - (332)   更新安全基準量 (20362)Folux Foaming Sol 5% 90ml              安全量 : 1 ,基準量 : 2
20240821-21:33:43 - (333)   更新安全基準量 (05238)Gendobu Inj 250mg/20ml                 安全量 : 15 ,基準量 : 30
20240821-21:33:43 - (334)   更新安全基準量 (07122)Nobar Tab 5mg(Amlodipine)              安全量 : 1161 ,基準量 : 2322
20240821-21:33:43 - (335)   更新安全基準量 (07503)Nebilet Tab 5mg(Nebivolol)             安全量 : 556 ,基準量 : 1112
20240821-21:33:43 - (336)   更新安全基準量 (13217)Silymarin Cap 150mg "BIOME"            安全量 : 1626 ,基準量 : 3252
20240821-21:33:43 - (337)   更新安全基準量 (03671)Teiyu Inj 400mg(Teicoplanin)           安全量 : 2 ,基準量 : 4
20240821-21:33:43 - (338)   更新安全基準量 (09083)Difflam Forte Throat Spray             安全量 : 5 ,基準量 : 11
20240821-21:33:43 - (339)   更新安全基準量 (21098)Neuquinon Tab 10mg(Ubidecarenone       安全量 : 637 ,基準量 : 1275
20240821-21:33:43 - (340)   更新安全基準量 (05024)Salicret FC Tab 5mg(Pilocarpine)       安全量 : 170 ,基準量 : 341
20240821-21:33:43 - (341)   更新安全基準量 (07045)10mg PROPranolol Tab                   安全量 : 2332 ,基準量 : 4664
20240821-21:33:43 - (342)   更新安全基準量 (20036)Pred Forte Acetate Eye Drop 1%         安全量 : 19 ,基準量 : 39
20240821-21:33:43 - (343)   更新安全基準量 (03425)Amoxicillin Cap 250mg                  安全量 : 728 ,基準量 : 1456
20240821-21:33:43 - (344)   更新安全基準量 (13465)Panho Enteric F.C.Tab 40mg             安全量 : 191 ,基準量 : 382
20240821-21:33:43 - (345)   更新安全基準量 (11034)K-GLU Solution 20mEq/15ml              安全量 : 94 ,基準量 : 189
20240821-21:33:43 - (346)   更新安全基準量 (07073)SEVIKAR HCT tab 20/5/12.5mg            安全量 : 187 ,基準量 : 375
20240821-21:33:43 - (347)   更新安全基準量 (09004)Acetaminophen Syrup 60ml 24mg/ml       安全量 : 94 ,基準量 : 188
20240821-21:33:43 - (348)   更新安全基準量 (20079)Combigan Eye Drop 5ml                  安全量 : 4 ,基準量 : 9
20240821-21:33:43 - (349)   更新安全基準量 (04204)Methotrexate Sodium Tab 2.5mg          安全量 : 322 ,基準量 : 645
20240821-21:33:43 - (350)   更新安全基準量 (20415)Aqua Easy Antiseptic Solution 2%       安全量 : 12 ,基準量 : 25
20240821-21:33:43 - (351)   更新安全基準量 (13347)Conslife Tab                           安全量 : 1003 ,基準量 : 2007
20240821-21:33:43 - (352)   更新安全基準量 (16409)50mcg Eltroxin Tab                     安全量 : 905 ,基準量 : 1810
20240821-21:33:43 - (353)   更新安全基準量 (03627)Zyvox Tab 600mg(Linezolid)             安全量 : 2 ,基準量 : 4
20240821-21:33:43 - (353)   更新安全基準量 (18261)Synagis Inj 50mg/0.5ml                 安全量 : 1 ,基準量 : 1
20240821-21:33:43 - (354)   更新安全基準量 (05252)Foster MDI 100/6mcg/dose               安全量 : 2 ,基準量 : 4
20240821-21:33:43 - (355)   更新安全基準量 (09066)60mg Arcoxia Tab (Etoricoxib)          安全量 : 542 ,基準量 : 1084
20240821-21:33:43 - (356)   更新安全基準量 (03349)Zinforo Inj 600mg(Ceftaroline)         安全量 : 1 ,基準量 : 1
20240821-21:33:43 - (357)   更新安全基準量 (08116)1% Anesvan Inj 50ml(Propofol)          安全量 : 13 ,基準量 : 27
20240821-21:33:43 - (358)   更新安全基準量 (16541)5mg Parsabiv Inj 5mg/ml                安全量 : 1 ,基準量 : 3
20240821-21:33:43 - (359)   更新安全基準量 (08455)Neurontin cap 100mg (Gabapentin)       安全量 : 432 ,基準量 : 864
20240821-21:33:43 - (360)   更新安全基準量 (06253)Hemoclot Inj 500mg/5ml                 安全量 : 143 ,基準量 : 286
20240821-21:33:43 - (361)   更新安全基準量 (16350)AMARYL M FC Tab 2/500                  安全量 : 512 ,基準量 : 1024
20240821-21:33:43 - (362)   更新安全基準量 (08537)Midatin Inj 15mg/3ml(Midazolam)        安全量 : 89 ,基準量 : 178
20240821-21:33:43 - (363)   更新安全基準量 (02034)Levozine Tab 5mg(Levocetirizine)       安全量 : 842 ,基準量 : 1685
20240821-21:33:43 - (364)   更新安全基準量 (08452)50mg Trokendi XR Cap(Topiramate)       安全量 : 97 ,基準量 : 194
20240821-21:33:43 - (365)   更新安全基準量 (11418)Inspra FC Tab 50mg(Eplerenone)         安全量 : 48 ,基準量 : 96
20240821-21:33:43 - (366)   更新安全基準量 (20310)TOPSYM Lotion 10gm(Fluocinonide)       安全量 : 21 ,基準量 : 43
20240821-21:33:43 - (367)   更新安全基準量 (20645)5ml Vyzulta Eye Drop 0.024%            安全量 : 1 ,基準量 : 2
20240821-21:33:43 - (368)   更新安全基準量 (11012)U-Citra Granules 5gm                   安全量 : 177 ,基準量 : 355
20240821-21:33:43 - (369)   更新安全基準量 (03357)"2g" Ceftriaxone Sandoz Inj            安全量 : 5 ,基準量 : 11
20240821-21:33:43 - (370)   更新安全基準量 (08566)Kinax Tab 0.5mg(Alprazolam)            安全量 : 2393 ,基準量 : 4786
20240821-21:33:43 - (371)   更新安全基準量 (08245)15mg Morphine sulfate Tab "PPCD"       安全量 : 178 ,基準量 : 357
20240821-21:33:43 - (372)   更新安全基準量 (13426)Pariet Tab 20mg(Rabeprazole)           安全量 : 241 ,基準量 : 482
20240821-21:33:43 - (373)   更新安全基準量 (03672)Disfect Tab 250mg(Fusidate Sod.)       安全量 : 33 ,基準量 : 67
20240821-21:33:43 - (374)   更新安全基準量 (21247)RAKINson Tab 1mg (Rasagiline)          安全量 : 30 ,基準量 : 60
20240821-21:33:43 - (375)   更新安全基準量 (07002)Amiodarone HCl Inj 150mg/3ml           安全量 : 12 ,基準量 : 25
20240821-21:33:43 - (376)   更新安全基準量 (03946)Avelox Tab 400mg(Moxifloxacin)         安全量 : 18 ,基準量 : 36
20240821-21:33:43 - (377)   更新安全基準量 (09030)Meitan Tab 25mg(Diclofenac Pot.)       安全量 : 2258 ,基準量 : 4517
20240821-21:33:43 - (378)   更新安全基準量 (03251)VancoVER Cap 125mg(Vancomycin)         安全量 : 20 ,基準量 : 40
20240821-21:33:43 - (379)   更新安全基準量 (05268)Ultibro Breezhaler Cap 30'S            安全量 : 1 ,基準量 : 2
20240821-21:33:43 - (380)   更新安全基準量 (16390)Canaglu Tab 100mg(Canagliflozin)       安全量 : 64 ,基準量 : 128
20240821-21:33:43 - (381)   更新安全基準量 (03441)Soonmelt Inj 600mg(AmC)                安全量 : 42 ,基準量 : 84
20240821-21:33:43 - (382)   更新安全基準量 (13458)DiPHENidol Tab 25mg"Standard"          安全量 : 1845 ,基準量 : 3691
20240821-21:33:43 - (383)   更新安全基準量 (05134)Catilon Tab 40mg(Otilonium Br.)        安全量 : 512 ,基準量 : 1024
20240821-21:33:43 - (384)   更新安全基準量 (16393)Soliqua Inj 3ml 100U/50mcg             安全量 : 1 ,基準量 : 2
20240821-21:33:43 - (385)   更新安全基準量 (05135)Detrusitol SR Cap 4mg                  安全量 : 57 ,基準量 : 114
20240821-21:33:43 - (386)   更新安全基準量 (07296)20mg Olsaa FC Tab(Olmesartan)          安全量 : 263 ,基準量 : 526
20240821-21:33:43 - (387)   更新安全基準量 (20430)MYCOMB Cream 16gm "SINPHAR"            安全量 : 49 ,基準量 : 98
20240821-21:33:43 - (388)   更新安全基準量 (06119)Bloodfull S.C. Tab                     安全量 : 873 ,基準量 : 1747
20240821-21:33:43 - (389)   更新安全基準量 (13462)Asacol Tab 800mg(Mesalazine)           安全量 : 58 ,基準量 : 117
20240821-21:33:43 - (390)   更新安全基準量 (08575)Arax Tab 25mg (Hydroxyzine)            安全量 : 577 ,基準量 : 1154
20240821-21:33:43 - (391)   更新安全基準量 (08423)Clonopam Tab 0.5mg(Clonazepam)         安全量 : 846 ,基準量 : 1693
20240821-21:33:43 - (392)   更新安全基準量 (07088)Adarone Tab 200mg(Amiodarone)          安全量 : 344 ,基準量 : 688
20240821-21:33:43 - (393)   更新安全基準量 (20081)Cravit Oph Sol 5ml(Levofloxacin)       安全量 : 12 ,基準量 : 25
20240821-21:33:43 - (394)   更新安全基準量 (07342)Euclidan Tab 50mg (Nicametate)         安全量 : 1913 ,基準量 : 3826
20240821-21:33:43 - (395)   更新安全基準量 (03207)Mycostatin Oral Susp 100000U/ml        安全量 : 11 ,基準量 : 22
20240821-21:33:43 - (396)   更新安全基準量 (13349)Evac Enema 118ml                       安全量 : 29 ,基準量 : 58
20240821-21:33:43 - (397)   更新安全基準量 (13455)Ulban A Gran.(Sucralfate)              安全量 : 184 ,基準量 : 369
20240821-21:33:43 - (398)   更新安全基準量 (05283)Trimbow INH 120 Dose/Bot               安全量 : 1 ,基準量 : 1
20240821-21:33:43 - (399)   更新安全基準量 (21114)Aescin Gel 15mg/Gm 20gm(Escin)         安全量 : 19 ,基準量 : 38
20240821-21:33:43 - (400)   更新安全基準量 (10018)Indocyanine Green Inj 25mg             安全量 : 1 ,基準量 : 1
20240821-21:33:43 - (401)   更新安全基準量 (21384)Azaprine Tab 50mg(Azathioprine)        安全量 : 296 ,基準量 : 593
20240821-21:33:43 - (402)   更新安全基準量 (20028)Kingmin Eye Drop 4% 10ml               安全量 : 91 ,基準量 : 183
20240821-21:33:43 - (403)   更新安全基準量 (11037)Potassium Chloride Inj 15% 5ml         安全量 : 88 ,基準量 : 177
20240821-21:33:43 - (404)   更新安全基準量 (13439)Mosapride Citrate Tab 5mg              安全量 : 776 ,基準量 : 1553
20240821-21:33:43 - (405)   更新安全基準量 (12074)Secorine Syrup 120ml/bot               安全量 : 45 ,基準量 : 91
20240821-21:33:43 - (406)   更新安全基準量 (07295)80mg Lasovan Tab(Valsartan)            安全量 : 326 ,基準量 : 652
20240821-21:33:43 - (407)   更新安全基準量 (08611)1mg Mirapex Tab (Pramipexole)          安全量 : 32 ,基準量 : 65
20240821-21:33:43 - (408)   更新安全基準量 (16502)Vasopressin Inj 20U/ml                 安全量 : 4 ,基準量 : 9
20240821-21:33:43 - (409)   更新安全基準量 (16525)5mg Omnitrope Inj(Somatropin)          安全量 : 1 ,基準量 : 1
20240821-21:33:43 - (410)   更新安全基準量 (16340)Diazone Tab 15mg(Pioglitazone)         安全量 : 325 ,基準量 : 650
20240821-21:33:43 - (411)   更新安全基準量 (21100)Comtan Tab 200mg(Entacapone)           安全量 : 101 ,基準量 : 202
20240821-21:33:43 - (412)   更新安全基準量 (05247)Midorine Tab 2.5mg(Midodrine)          安全量 : 332 ,基準量 : 665
20240821-21:33:43 - (413)   更新安全基準量 (19015)Folic Acid Tab 5mg                     安全量 : 807 ,基準量 : 1615
20240821-21:33:43 - (414)   更新安全基準量 (21372)Monkast Granule 4mg(Montelukast)       安全量 : 112 ,基準量 : 224
20240821-21:33:43 - (415)   更新安全基準量 (07515)(1.25mg) BISO Tab (Bisoprolol)         安全量 : 2242 ,基準量 : 4485
20240821-21:33:43 - (416)   更新安全基準量 (16346)Januvia Tab 100mg(Sitagliptin)         安全量 : 60 ,基準量 : 120
20240821-21:33:43 - (417)   更新安全基準量 (12071)Flutafin 200mg(Acetylcysteine)         安全量 : 492 ,基準量 : 985
20240821-21:33:43 - (418)   更新安全基準量 (21356)145mg/36.25mg Numient Cap              安全量 : 16 ,基準量 : 32
20240821-21:33:43 - (419)   更新安全基準量 (06406)Fylin Retard F.C. Tab 400mg            安全量 : 779 ,基準量 : 1559
20240821-21:33:43 - (420)   更新安全基準量 (08248)OxyContin CR Tab 10mg(Oxycodone)       安全量 : 22 ,基準量 : 44
20240821-21:33:43 - (421)   更新安全基準量 (21385)Spedra Tab 200mg 4's/box               安全量 : 1 ,基準量 : 1
20240821-21:33:43 - (422)   更新安全基準量 (08617)0.375mg Mirapex PR(Pramipexole)        安全量 : 85 ,基準量 : 171
20240821-21:33:43 - (423)   更新安全基準量 (16359)Galvus Tab 50mg(Vildagliptin)          安全量 : 140 ,基準量 : 280
20240821-21:33:43 - (424)   更新安全基準量 (20098)Azarga Eye Drops 5ml                   安全量 : 4 ,基準量 : 9
20240821-21:33:43 - (425)   更新安全基準量 (11141)Miacalcic Inj 50IU(Calcitonin)         安全量 : 12 ,基準量 : 24
20240821-21:33:43 - (426)   更新安全基準量 (20423)Siliverzine Cream 500gm                安全量 : 4 ,基準量 : 8
20240821-21:33:43 - (427)   更新安全基準量 (03457)2000mg Oxacillin Sodium Inj            安全量 : 15 ,基準量 : 31
20240821-21:33:43 - (428)   更新安全基準量 (16383)AMaMet Tab 2/500mg                     安全量 : 583 ,基準量 : 1167
20240821-21:33:43 - (429)   更新安全基準量 (08382)INVEGA ER Tab 6mg(Paliperidone)        安全量 : 9 ,基準量 : 18
20240821-21:33:43 - (429)   更新安全基準量 (10057)Patent Blue V Inj                      安全量 : 1 ,基準量 : 1
20240821-21:33:43 - (430)   更新安全基準量 (08764)10mg Brintellix Tab_Vortioxetine       安全量 : 30 ,基準量 : 61
20240821-21:33:44 - (431)   更新安全基準量 (06137)Ferrin Cap "Y.C."                      安全量 : 262 ,基準量 : 525
20240821-21:33:44 - (432)   更新安全基準量 (20341)Daivobet Oint 30gm(50mcg+0.5mg)        安全量 : 2 ,基準量 : 4
20240821-21:33:44 - (433)   更新安全基準量 (12097)Sortuss Cough Liquid 120ml/bot         安全量 : 36 ,基準量 : 73
20240821-21:33:44 - (434)   更新安全基準量 (05313)50 Seretide Evohaler 120dose           安全量 : 1 ,基準量 : 3
20240821-21:33:44 - (435)   更新安全基準量 (08562)Precedex Inj 200mcg/2ml                安全量 : 2 ,基準量 : 5
20240821-21:33:44 - (436)   更新安全基準量 (07163)Dehypotin Tab 40mg(Pravastatin)        安全量 : 117 ,基準量 : 235
20240821-21:33:44 - (437)   更新安全基準量 (20641)UnitDose_Systane Ultra 32's/Box        安全量 : 2 ,基準量 : 5
20240821-21:33:44 - (438)   更新安全基準量 (07337)Nirandil Tab 5mg(Nicorandil)           安全量 : 678 ,基準量 : 1357
20240821-21:33:44 - (439)   更新安全基準量 (20434)15gm Fucidin cream 2% "LEO"            安全量 : 8 ,基準量 : 17
20240821-21:33:44 - (440)   更新安全基準量 (21151)Arheuma Tab 20mg(Leflunomide)          安全量 : 40 ,基準量 : 81
20240821-21:33:44 - (441)   更新安全基準量 (13018)Aluzaine Tab                           安全量 : 622 ,基準量 : 1244
20240821-21:33:44 - (442)   更新安全基準量 (20325)Ureson Cream 16gm                      安全量 : 25 ,基準量 : 51
20240821-21:33:44 - (443)   更新安全基準量 (05121)Atrovent Nebules 0.5mg/2ml             安全量 : 199 ,基準量 : 399
20240821-21:33:44 - (443)   更新安全基準量 (21186)Beriplast P Combi-Set 1ml/Box          安全量 : 1 ,基準量 : 1
20240821-21:33:44 - (444)   更新安全基準量 (20429)Zalain External Gel 2% 30ml            安全量 : 6 ,基準量 : 12
20240821-21:33:44 - (445)   更新安全基準量 (02029)Cetimin Tab 10mg(Cetirizine)           安全量 : 1152 ,基準量 : 2305
20240821-21:33:44 - (446)   更新安全基準量 (21111)Suzin Cap 10mg(Flunarizine)            安全量 : 503 ,基準量 : 1007
20240821-21:33:44 - (447)   更新安全基準量 (11422)Torsix Tab 5mg(Torsemide)              安全量 : 334 ,基準量 : 669
20240821-21:33:44 - (448)   更新安全基準量 (20061)O.N.S.D. 0.01% 10ml                    安全量 : 84 ,基準量 : 168
20240821-21:33:44 - (449)   更新安全基準量 (05020)Dampurine Tab 25mg(Bethanechol)        安全量 : 728 ,基準量 : 1457
20240821-21:33:44 - (450)   更新安全基準量 (19062)1ml Vitamin B Complex Inj(AMP)         安全量 : 68 ,基準量 : 137
20240821-21:33:44 - (451)   更新安全基準量 (09102)Urogen Tab 50mg(Phenazopyridine)       安全量 : 580 ,基準量 : 1161
20240821-21:33:44 - (452)   更新安全基準量 (02041)Cetirizine Sol 60mg/60ml"CENTER"       安全量 : 43 ,基準量 : 86
20240821-21:33:44 - (453)   更新安全基準量 (21345)Azilect Tab 1mg(Rasagiline)            安全量 : 21 ,基準量 : 42
20240821-21:33:44 - (454)   更新安全基準量 (11016)Kalimate Powder 5gm/pkg                安全量 : 100 ,基準量 : 200
20240821-21:33:44 - (455)   更新安全基準量 (05276)NEXThaler Foster 100/6mcg/dose         安全量 : 1 ,基準量 : 3
20240821-21:33:44 - (455)   更新安全基準量 (10059)Primovist Inj 10ml(gadoxetate)         安全量 : 1 ,基準量 : 1
20240821-21:33:44 - (456)   更新安全基準量 (20630)Taflotan Eye Drop 2.5ml                安全量 : 4 ,基準量 : 8
20240821-21:33:44 - (457)   更新安全基準量 (20385)Cleanfleck Cream 5gm                   安全量 : 1 ,基準量 : 2
20240821-21:33:44 - (458)   更新安全基準量 (20119)Parmason Gargle Sol 0.2% 200ml         安全量 : 15 ,基準量 : 30
20240821-21:33:44 - (459)   更新安全基準量 (20210)RINDERON-V Cream 0.06% 5gm             安全量 : 33 ,基準量 : 66
20240821-21:33:44 - (460)   更新安全基準量 (12109)Xanthium Cap 200mg                     安全量 : 444 ,基準量 : 889
20240821-21:33:44 - (461)   更新安全基準量 (08338)Zoloft Tab 50mg(Sertraline HCl)        安全量 : 177 ,基準量 : 355
20240821-21:33:44 - (462)   更新安全基準量 (07130)LeScol XL Tab 80mg(Fluvastatin)        安全量 : 140 ,基準量 : 280
20240821-21:33:44 - (463)   更新安全基準量 (07164)Ezetimibe Sandoz Tab 10mg              安全量 : 169 ,基準量 : 338
20240821-21:33:44 - (464)   更新安全基準量 (08435)Lygaba Hard Cap 75mg(Pregabalin)       安全量 : 429 ,基準量 : 859
20240821-21:33:44 - (465)   更新安全基準量 (11188)Calcium Carbonate Tab 500mg(Y.S)       安全量 : 1262 ,基準量 : 2524
20240821-21:33:44 - (466)   更新安全基準量 (05249)Easydopa Inj 500ml                     安全量 : 6 ,基準量 : 12
20240821-21:33:44 - (467)   更新安全基準量 (13011)Magnesium Oxide Tab 250mg              安全量 : 2526 ,基準量 : 5053
20240821-21:33:44 - (468)   更新安全基準量 (50008)Levofloxacin Tab 750mg "P.L."          安全量 : 26 ,基準量 : 53
20240821-21:33:44 - (469)   更新安全基準量 (03360)Zefotam Inj 2gm                        安全量 : 5 ,基準量 : 10
20240821-21:33:44 - (470)   更新安全基準量 (21158)0.5mg Prograf Cap(Tacrolimus)          安全量 : 12 ,基準量 : 25
20240821-21:33:44 - (471)   更新安全基準量 (20372)Cividoid Gel 20gm(Heparinoid)          安全量 : 34 ,基準量 : 68
20240821-21:33:44 - (472)   更新安全基準量 (20062)Xalacom Eye Drop 2.5ml                 安全量 : 1 ,基準量 : 3
20240821-21:33:44 - (473)   更新安全基準量 (03670)Azithrom Susp 600mg/bot                安全量 : 5 ,基準量 : 10
20240821-21:33:44 - (474)   更新安全基準量 (08453)Pregabalina Cap 75mg(Pregabalin)       安全量 : 433 ,基準量 : 866
20240821-21:33:44 - (475)   更新安全基準量 (20321)Skinoren Cream 20%(Azelaic Acid)       安全量 : 4 ,基準量 : 9
20240821-21:33:44 - (476)   更新安全基準量 (08230)Tramal Inj 100mg/2ml(Tramadol)         安全量 : 38 ,基準量 : 76
20240821-21:33:44 - (477)   更新安全基準量 (21315)Mycocep Cap 250mg(Mycophenolate)       安全量 : 29 ,基準量 : 59
20240821-21:33:44 - (478)   更新安全基準量 (21386)Daflon Tab 1000mg 18's/box             安全量 : 1 ,基準量 : 1
20240821-21:33:44 - (479)   更新安全基準量 (19055)Phytonadione Inj 10mg/ml "TBC"         安全量 : 57 ,基準量 : 114
20240821-21:33:44 - (480)   更新安全基準量 (20273)Sulfasil Cream 1% 200gm                安全量 : 5 ,基準量 : 11
20240821-21:33:44 - (481)   更新安全基準量 (12028)15mg Codeine Phosphate Tab             安全量 : 146 ,基準量 : 292
20240821-21:33:44 - (482)   更新安全基準量 (08571)Somn Well XR Tab 2mg(Melatonin)        安全量 : 19 ,基準量 : 38
20240821-21:33:44 - (483)   更新安全基準量 (08615)Rizatan Tab 5mg(Rizatriptan)           安全量 : 21 ,基準量 : 43
20240821-21:33:44 - (483)   更新安全基準量 (08362)25mg Risperdal Consta Inj for IM       安全量 : 1 ,基準量 : 1
20240821-21:33:44 - (484)   更新安全基準量 (08771)60mg Duxetine Cap(Duloxetine)          安全量 : 49 ,基準量 : 98
20240821-21:33:44 - (485)   更新安全基準量 (03623)Klaricid Tab 500mg                     安全量 : 93 ,基準量 : 187
20240821-21:33:44 - (486)   更新安全基準量 (07291)Olmetec FC Tab 40mg(Olmesartan)        安全量 : 162 ,基準量 : 324
20240821-21:33:44 - (487)   更新安全基準量 (19054)Vitacin Inj 100mg/2ml                  安全量 : 78 ,基準量 : 156
20240821-21:33:44 - (488)   更新安全基準量 (07282)Chenday Inj 25mg/5ml(Labetalol)        安全量 : 12 ,基準量 : 24
20240821-21:33:44 - (489)   更新安全基準量 (08008)33mg Methydur SR Cap                   安全量 : 11 ,基準量 : 22
20240821-21:33:44 - (490)   更新安全基準量 (08760)1mg Rexulti Tab(Brexpiprazole)         安全量 : 18 ,基準量 : 36
20240821-21:33:44 - (491)   更新安全基準量 (08402)Magnesium Sulfate Inj 10% 20ml         安全量 : 34 ,基準量 : 68
20240821-21:33:44 - (492)   更新安全基準量 (13486)2mg Setron Tab(Granisetron)            安全量 : 4 ,基準量 : 8
20240821-21:33:44 - (493)   更新安全基準量 (50076)Moflodal Inj 400mg(Moxifloxacin)       安全量 : 3 ,基準量 : 6
20240821-21:33:44 - (494)   更新安全基準量 (08392)Citao-S Tab 10mg(Escitalopram)         安全量 : 241 ,基準量 : 483
20240821-21:33:44 - (495)   更新安全基準量 (13505)Ursolic Tab 100mg                      安全量 : 428 ,基準量 : 857
20240821-21:33:44 - (496)   更新安全基準量 (20450)Calskin Oint 30gm(Calcipotriol)        安全量 : 1 ,基準量 : 3
20240821-21:33:44 - (497)   更新安全基準量 (31119)Calcium Vitamin D3 Efferv. Tab         安全量 : 1 ,基準量 : 2
20240821-21:33:44 - (498)   更新安全基準量 (09076)Idofen Susp 60ml(Ibuprofen)            安全量 : 42 ,基準量 : 85
20240821-21:33:44 - (499)   更新安全基準量 (08561)Eszo Tab 2mg (Estazolam)               安全量 : 679 ,基準量 : 1359
20240821-21:33:44 - (499)   更新安全基準量 (21288)Remsima Inj 100mg(Infliximab)          安全量 : 1 ,基準量 : 1
20240821-21:33:44 - (500)   更新安全基準量 (31113)Pan-Osteo Tab                          安全量 : 18 ,基準量 : 36
20240821-21:33:44 - (501)   更新安全基準量 (50064)Macepim Inj 1gm(Cefepime)              安全量 : 5 ,基準量 : 11
20240821-21:33:44 - (502)   更新安全基準量 (21292)Liphargen Inj 40mg/20ml                安全量 : 7 ,基準量 : 14
20240821-21:33:44 - (503)   更新安全基準量 (16401)Newmazole Tab 10mg (Carbimazole)       安全量 : 535 ,基準量 : 1070
20240821-21:33:44 - (504)   更新安全基準量 (11602)50mg Euricon Tab(Benzbromarone)        安全量 : 751 ,基準量 : 1502
20240821-21:33:44 - (505)   更新安全基準量 (20335)HONMET Oint 0.1% 8gm                   安全量 : 27 ,基準量 : 54
20240821-21:33:44 - (506)   更新安全基準量 (20639)0.01% "AIM" Atropine Eye Drops         安全量 : 1 ,基準量 : 1
20240821-21:33:44 - (507)   更新安全基準量 (21048)Dinoprostone Vag Tab 3mg (PGE2)        安全量 : 2 ,基準量 : 4
20240821-21:33:44 - (508)   更新安全基準量 (08609)Stalevo F.C. Tab 100/25/200mg          安全量 : 43 ,基準量 : 86
20240821-21:33:44 - (509)   更新安全基準量 (30035)Cerebrolysin Inj 10ml                  安全量 : 1 ,基準量 : 1
20240821-21:33:44 - (510)   更新安全基準量 (03603)Chloramphenicol Eye Drop 0.25%         安全量 : 82 ,基準量 : 164
20240821-21:33:44 - (511)   更新安全基準量 (07203)25mg Hydralazine HCl Tab               安全量 : 489 ,基準量 : 979
20240821-21:33:44 - (512)   更新安全基準量 (11389)Aminoleban Inj 500ml                   安全量 : 4 ,基準量 : 8
20240821-21:33:44 - (513)   更新安全基準量 (03252)Myfungin Inj 50mg(Micafungin)          安全量 : 1 ,基準量 : 2
20240821-21:33:44 - (514)   更新安全基準量 (05321)Smartgen Tab 2mg                       安全量 : 290 ,基準量 : 581
20240821-21:33:44 - (515)   更新安全基準量 (13478)Rabett Tab 20mg(Rabeprazole)           安全量 : 129 ,基準量 : 259
20240821-21:33:44 - (516)   更新安全基準量 (03676)Penem for Inj 500mg(Imi/Cil)           安全量 : 3 ,基準量 : 7
20240821-21:33:44 - (517)   更新安全基準量 (05131)Uridin Tab 2mg(Tolterodine)            安全量 : 145 ,基準量 : 290
20240821-21:33:44 - (518)   更新安全基準量 (08229)Durogesic Patch 12ug/h(Fentanyl)       安全量 : 3 ,基準量 : 6
20240821-21:33:44 - (519)   更新安全基準量 (16512)Somatosan Inj 3mg                      安全量 : 1 ,基準量 : 2
20240821-21:33:44 - (520)   更新安全基準量 (07517)Lizhensin Tab 16mg(Candesartan)        安全量 : 106 ,基準量 : 213
20240821-21:33:44 - (521)   更新安全基準量 (08003)36mg Concerta E.R. Tab                 安全量 : 14 ,基準量 : 28
20240821-21:33:44 - (522)   更新安全基準量 (07257)6.25mg Syntrend Tab(Carvedilol)        安全量 : 411 ,基準量 : 822
